cod;nombre;provincia;ccaa;pob2025;sup_km2;densidad;pob_0_15;pob_16_64;pct_16_64;pob_65_mas;pct_65_mas;es_zona_rural;paro_total;paro_h_m25;paro_h_25_44;paro_h_m45;paro_m_m25;paro_m_25_44;paro_m_m45;paro_agri;paro_indus;paro_constr;paro_serv;paro_sin_emp;tasa_paro_est;contr_total;contr_h_indef;contr_h_temp;contr_m_indef;contr_m_temp;contr_agri;contr_indus;contr_constr;contr_serv;anio_pob;anio_edad;anio_sup;anio_paro
41078;Puebla de los Infantes, La;Sevilla;Andalucía;2949;154.23;19.12;422;1836;62.3;683;23.2;SI;93;5;16;18;7;29;18;25;2;5;53;8;5.1;140;2;61;2;75;66;;7;67;2025;2025;2020;Abril 2026
41079;Puebla del Río, La;Sevilla;Andalucía;11903;374.8;31.76;1826;7954;66.8;2117;17.8;SI;974;46;121;197;34;199;377;60;50;100;682;82;12.2;127;19;48;12;46;51;7;11;58;2025;2025;2020;Abril 2026
41080;Real de la Jara, El;Sevilla;Andalucía;1517;157.35;9.64;196;968;63.8;351;23.1;SI;114;2;10;19;7;22;52;7;2;47;51;6;11.8;28;2;8;2;16;2;;13;11;2025;2025;2020;Abril 2026
41081;Rinconada, La;Sevilla;Andalucía;40724;138.7;293.61;6365;28361;69.6;6021;14.8;NO;2887;135;370;522;115;605;1140;141;158;256;2046;286;10.2;2622;243;837;113;1378;1583;317;156;566;2025;2025;2020;Abril 2026
41082;Roda de Andalucía, La;Sevilla;Andalucía;4168;76.68;54.36;616;2703;64.9;849;20.4;SI;224;8;30;38;22;60;66;41;27;71;73;12;8.3;264;28;134;7;90;99;67;34;64;2025;2025;2020;Abril 2026
41083;Ronquillo, El;Sevilla;Andalucía;1453;76.49;19.0;176;911;62.7;367;25.3;SI;118;2;13;28;7;20;46;12;2;16;81;7;13.0;25;2;13;0;7;6;2;9;9;2025;2025;2020;Abril 2026
41084;Rubio, El;Sevilla;Andalucía;3287;20.8;158.03;438;2175;66.2;683;20.8;NO;121;6;19;27;9;32;28;33;8;17;51;12;5.6;106;12;52;9;30;60;7;18;21;2025;2025;2020;Abril 2026
41085;Salteras;Sevilla;Andalucía;5604;57.42;97.6;841;3898;69.6;880;15.7;SI;335;17;32;70;7;64;145;2;18;28;264;22;8.6;212;66;66;29;46;2;14;37;158;2025;2025;2020;Abril 2026
41086;San Juan de Aznalfarache;Sevilla;Andalucía;23408;4.11;5695.38;3823;15757;67.3;3875;16.6;NO;2206;84;312;463;96;503;748;51;87;163;1641;264;14.0;383;49;98;38;189;;54;7;322;2025;2025;2020;Abril 2026
41087;Sanlúcar la Mayor;Sevilla;Andalucía;14648;136.16;107.58;2298;9854;67.3;2481;16.9;NO;1222;67;182;241;37;271;424;36;56;115;884;131;12.4;296;44;123;38;86;55;30;32;179;2025;2025;2020;Abril 2026
41088;San Nicolás del Puerto;Sevilla;Andalucía;604;44.94;13.44;66;402;66.6;134;22.2;SI;46;0;2;11;2;16;15;2;2;25;16;2;11.4;35;2;11;2;20;2;;15;18;2025;2025;2020;Abril 2026
41089;Santiponce;Sevilla;Andalucía;8634;8.39;1029.08;1365;5810;67.3;1491;17.3;NO;663;27;76;142;24;134;260;16;28;55;518;46;11.4;178;29;53;27;65;2;7;2;168;2025;2025;2020;Abril 2026
41090;Saucejo, El;Sevilla;Andalucía;4189;92.2;45.43;587;2709;64.7;899;21.5;SI;222;10;25;39;20;73;55;28;16;30;119;29;8.2;112;45;19;9;39;48;5;34;25;2025;2025;2020;Abril 2026
41091;Sevilla;Sevilla;Andalucía;689423;141.59;4869.15;96334;448243;65.0;144137;20.9;NO;50075;1799;6810;10942;1746;10381;18397;1008;2139;2877;37217;6834;11.2;27766;6142;8576;4099;8203;1919;1350;1398;23099;2025;2025;2020;Abril 2026
41092;Tocina;Sevilla;Andalucía;9431;15.62;603.78;1400;6221;66.0;1839;19.5;NO;387;21;61;85;19;103;98;49;18;25;267;28;6.2;226;27;83;33;80;106;2;2;113;2025;2025;2020;Abril 2026
41093;Tomares;Sevilla;Andalucía;25432;5.16;4928.68;4459;16834;66.2;4284;16.8;NO;1183;41;138;277;31;183;513;17;55;68;943;100;7.0;369;89;78;86;103;23;7;17;322;2025;2025;2020;Abril 2026
41094;Umbrete;Sevilla;Andalucía;9455;12.42;761.27;1762;6425;68.0;1295;13.7;NO;604;27;61;139;16;118;243;21;39;122;388;34;9.4;104;15;46;6;36;2;8;23;71;2025;2025;2020;Abril 2026
41095;Utrera;Sevilla;Andalucía;52403;651.27;80.46;8323;34852;66.5;9314;17.8;NO;4560;198;526;802;181;1112;1741;314;345;448;3009;444;13.1;1238;204;371;94;528;348;77;103;710;2025;2025;2020;Abril 2026
41096;Valencina de la Concepción;Sevilla;Andalucía;8050;25.13;320.33;1039;5415;67.3;1597;19.8;NO;548;16;66;129;20;101;216;9;27;45;423;44;10.1;145;52;28;24;25;2;26;11;107;2025;2025;2020;Abril 2026
41097;Villamanrique de la Condesa;Sevilla;Andalucía;4694;57.67;81.39;785;3095;65.9;798;17.0;SI;159;8;25;33;9;40;44;35;10;12;87;15;5.1;166;23;64;24;51;102;;26;38;2025;2025;2020;Abril 2026
41098;Villanueva del Ariscal;Sevilla;Andalucía;6965;4.72;1475.64;1085;4763;68.4;1154;16.6;NO;568;18;72;132;12;101;233;22;24;55;423;44;11.9;85;18;25;8;31;14;2;5;63;2025;2025;2020;Abril 2026
41099;Villanueva del Río y Minas;Sevilla;Andalucía;5073;150.71;33.66;702;3246;64.0;1131;22.3;SI;387;12;42;85;28;91;129;76;13;42;224;32;11.9;75;22;14;14;25;46;;11;18;2025;2025;2020;Abril 2026
41100;Villanueva de San Juan;Sevilla;Andalucía;986;34.74;28.38;88;646;65.5;246;24.9;SI;39;2;5;12;2;2;12;2;2;15;17;2;6.0;26;2;5;2;16;;2;8;16;2025;2025;2020;Abril 2026
41101;Villaverde del Río;Sevilla;Andalucía;7885;41.14;191.66;1271;5302;67.2;1311;16.6;NO;392;31;61;83;31;93;93;59;16;64;209;44;7.4;340;214;48;48;28;152;5;12;171;2025;2025;2020;Abril 2026
41102;Viso del Alcor, El;Sevilla;Andalucía;19458;20.22;962.31;3412;12866;66.1;3195;16.4;NO;1349;52;138;211;38;323;587;68;137;93;938;113;10.5;464;105;144;48;128;34;89;55;286;2025;2025;2020;Abril 2026
41901;Cañada Rosal;Sevilla;Andalucía;3481;25.83;134.77;565;2268;65.2;647;18.6;NO;192;19;27;31;13;52;50;10;22;35;109;16;8.5;84;9;23;2;48;20;15;22;27;2025;2025;2020;Abril 2026
41902;Isla Mayor;Sevilla;Andalucía;5748;114.38;50.25;820;3882;67.5;1058;18.4;SI;307;20;41;64;17;68;97;49;31;17;189;21;7.9;168;21;63;16;68;40;71;2;55;2025;2025;2020;Abril 2026
41903;Cuervo de Sevilla, El;Sevilla;Andalucía;8783;30.44;288.53;1361;5957;67.8;1461;16.6;NO;740;23;97;126;34;219;241;84;28;91;472;65;12.4;162;31;48;15;66;2;7;20;133;2025;2025;2020;Abril 2026
41904;Palmar de Troya, El;Sevilla;Andalucía;2301;33.02;69.69;333;1504;65.4;460;20.0;SI;98;2;21;23;2;32;18;13;7;19;56;2;6.5;53;0;19;0;34;2;;10;40;2025;2025;2020;Abril 2026
42001;Abejar;Soria;Castilla y León;287;23.43;12.25;24;167;58.2;94;32.8;SI;7;;2;2;0;0;2;2;2;;5;;4.2;40;2;25;5;8;;12;;28;2025;2025;2020;Abril 2026
42003;Adradas;Soria;Castilla y León;65;67.47;0.96;2;46;70.8;23;35.4;SI;2;;;;;2;;;;;2;;4.3;;;;;;;;;;2025;2025;2020;Abril 2026
42004;Ágreda;Soria;Castilla y León;3133;164.93;19.0;457;1866;59.6;798;25.5;SI;92;2;14;35;2;15;23;0;37;2;43;10;4.9;60;12;29;2;15;2;26;8;23;2025;2025;2020;Abril 2026
42006;Alconaba;Soria;Castilla y León;198;52.45;3.78;19;120;60.6;58;29.3;SI;2;;;;2;;2;;;;2;2;1.7;2;0;2;2;0;;;;2;2025;2025;2020;Abril 2026
42007;Alcubilla de Avellaneda;Soria;Castilla y León;111;60.56;1.83;7;54;48.6;53;47.7;SI;2;2;0;2;;;2;0;2;;2;;3.7;9;8;2;;;8;;;2;2025;2025;2020;Abril 2026
42008;Alcubilla de las Peñas;Soria;Castilla y León;61;86.06;0.71;4;39;63.9;18;29.5;SI;2;;;0;;;2;;;;2;;5.1;2;2;2;;;2;;;2;2025;2025;2020;Abril 2026
42009;Aldealafuente;Soria;Castilla y León;85;45.72;1.86;6;47;55.3;31;36.5;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42010;Aldealices;Soria;Castilla y León;22;6.33;3.48;3;9;40.9;10;45.5;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42011;Aldealpozo;Soria;Castilla y León;18;11.87;1.52;1;11;61.1;6;33.3;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42012;Aldealseñor;Soria;Castilla y León;29;9.29;3.12;3;15;51.7;11;37.9;SI;2;;;2;;2;2;;2;;2;;13.3;;;;;;;;;;2025;2025;2020;Abril 2026
42013;Aldehuela de Periáñez;Soria;Castilla y León;27;27.38;0.99;0;18;66.7;9;33.3;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42014;Aldehuelas, Las;Soria;Castilla y León;58;37.79;1.53;0;36;62.1;23;39.7;SI;0;;;;;0;0;;;;0;;0.0;2;;;0;2;;;;2;2025;2025;2020;Abril 2026
42015;Alentisque;Soria;Castilla y León;23;34.97;0.66;0;10;43.5;13;56.5;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42016;Aliud;Soria;Castilla y León;20;17.65;1.13;0;16;80.0;4;20.0;SI;2;;;2;;;;;;;2;;12.5;;;;;;;;;;2025;2025;2020;Abril 2026
42017;Almajano;Soria;Castilla y León;179;9.9;18.08;16;115;64.2;47;26.3;SI;2;2;0;0;;2;2;0;2;;2;;1.7;2;0;2;;;;;;2;2025;2025;2020;Abril 2026
42018;Almaluez;Soria;Castilla y León;113;159.11;0.71;3;55;48.7;56;49.6;SI;2;;;0;;;2;0;2;;;;3.6;2;0;2;;;;;;2;2025;2025;2020;Abril 2026
42019;Almarza;Soria;Castilla y León;601;101.13;5.94;59;356;59.2;187;31.1;SI;20;2;2;8;2;5;2;2;2;2;13;2;5.6;9;2;0;5;2;2;;;8;2025;2025;2020;Abril 2026
42020;Almazán;Soria;Castilla y León;5544;166.53;33.29;795;3352;60.5;1387;25.0;SI;172;2;25;39;6;33;65;15;31;16;100;10;5.1;72;23;22;9;16;2;15;8;46;2025;2025;2020;Abril 2026
42021;Almazul;Soria;Castilla y León;61;67.86;0.9;0;29;47.5;32;52.5;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42022;Almenar de Soria;Soria;Castilla y León;233;105.99;2.2;13;149;63.9;71;30.5;SI;8;;2;2;;2;0;;;2;6;2;5.4;2;2;0;;;;;;2;2025;2025;2020;Abril 2026
42023;Alpanseque;Soria;Castilla y León;52;54.62;0.95;0;27;51.9;25;48.1;SI;2;;;2;;;0;;;2;0;;7.4;;;;;;;;;;2025;2025;2020;Abril 2026
42024;Arancón;Soria;Castilla y León;73;77.76;0.94;0;38;52.1;35;47.9;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42025;Arcos de Jalón;Soria;Castilla y León;1531;441.54;3.47;175;905;59.1;449;29.3;SI;41;2;7;13;0;6;14;2;2;6;32;0;4.5;31;14;6;7;2;2;2;5;23;2025;2025;2020;Abril 2026
42026;Arenillas;Soria;Castilla y León;29;30.39;0.95;0;17;58.6;14;48.3;SI;2;;2;2;;;2;;;;2;;11.8;2;2;0;;;;;2;;2025;2025;2020;Abril 2026
42027;Arévalo de la Sierra;Soria;Castilla y León;71;40.08;1.77;0;45;63.4;26;36.6;SI;2;2;0;2;;0;0;2;;;2;;4.4;2;2;0;;;2;;;;2025;2025;2020;Abril 2026
42028;Ausejo de la Sierra;Soria;Castilla y León;113;20.12;5.62;25;68;60.2;22;19.5;SI;2;0;2;0;;2;0;0;0;;2;;2.9;;;;;;;;;;2025;2025;2020;Abril 2026
42029;Baraona;Soria;Castilla y León;117;116.58;1.0;4;66;56.4;46;39.3;SI;2;;0;;;0;2;;;;2;;3.0;;;;;;;;;;2025;2025;2020;Abril 2026
42030;Barca;Soria;Castilla y León;116;45.05;2.57;10;64;55.2;42;36.2;SI;2;2;;2;0;;;;2;;2;;3.1;2;;;2;0;;;;2;2025;2025;2020;Abril 2026
42031;Barcones;Soria;Castilla y León;25;55.42;0.45;3;13;52.0;9;36.0;SI;0;;;0;;;0;0;;;0;;0.0;2;;;0;2;;;;2;2025;2025;2020;Abril 2026
42032;Bayubas de Abajo;Soria;Castilla y León;148;44.09;3.36;7;67;45.3;76;51.4;SI;2;;;2;;2;;2;;;2;;3.0;2;2;0;;;;;;2;2025;2025;2020;Abril 2026
42033;Bayubas de Arriba;Soria;Castilla y León;56;20.62;2.72;6;24;42.9;26;46.4;SI;;;;;;;;;;;;;;2;2;0;;;;;;2;2025;2025;2020;Abril 2026
42034;Beratón;Soria;Castilla y León;38;41.15;0.92;1;23;60.5;14;36.8;SI;0;;;0;;;;0;0;;;;0.0;;;;;;;;;;2025;2025;2020;Abril 2026
42035;Berlanga de Duero;Soria;Castilla y León;810;220.18;3.68;65;468;57.8;279;34.4;SI;20;2;2;11;2;2;2;0;;2;17;2;4.3;12;2;2;2;2;2;;;11;2025;2025;2020;Abril 2026
42036;Blacos;Soria;Castilla y León;36;17.56;2.05;0;17;47.2;19;52.8;SI;0;;;;;0;;;;;0;;0.0;2;;;0;2;;;;2;2025;2025;2020;Abril 2026
42037;Bliecos;Soria;Castilla y León;25;16.48;1.52;0;15;60.0;10;40.0;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42038;Borjabad;Soria;Castilla y León;29;23.4;1.24;0;13;44.8;16;55.2;SI;0;;;0;;;;;;;0;;0.0;;;;;;;;;;2025;2025;2020;Abril 2026
42039;Borobia;Soria;Castilla y León;218;62.57;3.48;16;122;56.0;79;36.2;SI;7;;2;2;;2;0;2;2;;5;;5.7;8;2;2;0;2;;;2;7;2025;2025;2020;Abril 2026
42041;Buberos;Soria;Castilla y León;27;18.53;1.46;0;14;51.9;13;48.1;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42042;Buitrago;Soria;Castilla y León;68;5.15;13.2;7;47;69.1;14;20.6;SI;2;0;;2;;;;2;;;0;;4.3;;;;;;;;;;2025;2025;2020;Abril 2026
42043;Burgo de Osma-Ciudad de Osma;Soria;Castilla y León;5283;289.35;18.26;658;3244;61.4;1361;25.8;SI;145;6;22;39;2;23;53;8;32;2;95;6;4.5;120;21;24;25;49;35;;8;77;2025;2025;2020;Abril 2026
42044;Cabrejas del Campo;Soria;Castilla y León;48;17.87;2.69;1;27;56.2;20;41.7;SI;0;;;0;;;;;;;0;;0.0;2;0;2;;;;;;2;2025;2025;2020;Abril 2026
42045;Cabrejas del Pinar;Soria;Castilla y León;288;124.14;2.32;21;162;56.2;107;37.2;SI;12;0;2;2;;2;5;;2;0;8;2;7.4;2;2;2;;;;2;;2;2025;2025;2020;Abril 2026
42046;Calatañazor;Soria;Castilla y León;43;64.82;0.66;0;26;60.5;17;39.5;SI;2;;2;;;;2;;;;2;;7.7;2;0;2;0;2;;;;2;2025;2025;2020;Abril 2026
42048;Caltojar;Soria;Castilla y León;53;84.36;0.63;0;32;60.4;21;39.6;SI;2;;;0;;;2;;;;0;2;6.2;;;;;;;;;;2025;2025;2020;Abril 2026
42049;Candilichera;Soria;Castilla y León;99;44.83;2.21;0;54;54.5;45;45.5;SI;2;;0;2;;;2;;;;2;0;3.7;;;;;;;;;;2025;2025;2020;Abril 2026
42050;Cañamaque;Soria;Castilla y León;29;22.94;1.26;2;18;62.1;9;31.0;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42051;Carabantes;Soria;Castilla y León;21;16.31;1.29;0;17;81.0;4;19.0;SI;2;;0;;;2;2;;;;2;;11.8;;;;;;;;;;2025;2025;2020;Abril 2026
42052;Caracena;Soria;Castilla y León;13;18.15;0.72;0;8;61.5;5;38.5;SI;;;;;;;;;;;;;;2;;;2;0;;;;2;2025;2025;2020;Abril 2026
42053;Carrascosa de Abajo;Soria;Castilla y León;18;23.55;0.76;0;9;50.0;9;50.0;SI;0;;;0;;;;;;0;;;0.0;;;;;;;;;;2025;2025;2020;Abril 2026
42054;Carrascosa de la Sierra;Soria;Castilla y León;19;12.76;1.49;0;13;68.4;6;31.6;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42055;Casarejos;Soria;Castilla y León;145;28.08;5.16;6;79;54.5;60;41.4;SI;2;0;;2;;;2;;2;;2;;2.5;;;;;;;;;;2025;2025;2020;Abril 2026
42056;Castilfrío de la Sierra;Soria;Castilla y León;35;12.16;2.88;1;25;71.4;11;31.4;SI;2;;;0;;2;;;;;0;2;8.0;;;;;;;;;;2025;2025;2020;Abril 2026
42057;Castilruiz;Soria;Castilla y León;170;38.81;4.38;14;94;55.3;62;36.5;SI;5;2;2;2;;2;0;;2;;2;2;5.3;2;0;2;2;2;;2;;;2025;2025;2020;Abril 2026
42058;Castillejo de Robledo;Soria;Castilla y León;100;52.98;1.89;9;46;46.0;46;46.0;SI;2;0;;2;2;2;0;2;0;;2;;4.3;2;0;2;0;2;;;;2;2025;2025;2020;Abril 2026
42059;Centenera de Andaluz;Soria;Castilla y León;19;19.87;0.96;1;7;36.8;11;57.9;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42060;Cerbón;Soria;Castilla y León;27;18.02;1.5;2;15;55.6;10;37.0;SI;0;;;0;;;;;;;0;;0.0;;;;;;;;;;2025;2025;2020;Abril 2026
42061;Cidones;Soria;Castilla y León;313;71.2;4.4;27;183;58.5;103;32.9;SI;5;;0;2;0;2;2;;2;0;2;;2.7;2;0;2;;;;;;2;2025;2025;2020;Abril 2026
42062;Cigudosa;Soria;Castilla y León;14;21.03;0.67;0;12;85.7;2;14.3;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42063;Cihuela;Soria;Castilla y León;35;34.15;1.02;1;13;37.1;21;60.0;SI;2;;;;;2;;;;;2;;15.4;2;2;0;;;;;2;;2025;2025;2020;Abril 2026
42064;Ciria;Soria;Castilla y León;67;46.18;1.45;1;34;50.7;33;49.3;SI;2;;;2;;;;;;;2;;5.9;;;;;;;;;;2025;2025;2020;Abril 2026
42065;Cirujales del Río;Soria;Castilla y León;21;8.76;2.4;0;10;47.6;11;52.4;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42068;Coscurita;Soria;Castilla y León;69;54.96;1.26;0;36;52.2;33;47.8;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42069;Covaleda;Soria;Castilla y León;1560;104.36;14.95;114;896;57.4;552;35.4;SI;51;2;7;15;0;8;18;2;10;0;39;2;5.7;19;6;5;2;5;;2;;16;2025;2025;2020;Abril 2026
42070;Cubilla;Soria;Castilla y León;22;20.21;1.09;0;15;68.2;7;31.8;SI;2;;;0;;;2;;;;2;;13.3;;;;;;;;;;2025;2025;2020;Abril 2026
42071;Cubo de la Solana;Soria;Castilla y León;177;132.84;1.33;15;99;55.9;69;39.0;SI;2;;;0;;0;2;;;2;2;;2.0;2;2;2;;;2;;;2;2025;2025;2020;Abril 2026
42073;Cueva de Ágreda;Soria;Castilla y León;67;30.0;2.23;2;29;43.3;36;53.7;SI;0;;;0;;;0;;0;;;;0.0;2;;;2;2;;;;2;2025;2025;2020;Abril 2026
42075;Dévanos;Soria;Castilla y León;72;16.36;4.4;4;32;44.4;36;50.0;SI;2;;;2;;;2;;;;2;;6.2;;;;;;;;;;2025;2025;2020;Abril 2026
42076;Deza;Soria;Castilla y León;162;118.15;1.37;3;80;49.4;80;49.4;SI;2;2;2;0;;;2;2;;2;2;;2.5;2;2;0;;;2;;;2;2025;2025;2020;Abril 2026
42078;Duruelo de la Sierra;Soria;Castilla y León;1035;44.84;23.08;55;614;59.3;367;35.5;SI;31;2;6;13;0;2;7;2;8;0;22;;5.0;20;2;6;2;12;;2;;18;2025;2025;2020;Abril 2026
42079;Escobosa de Almazán;Soria;Castilla y León;19;19.44;0.98;0;5;26.3;14;73.7;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42080;Espeja de San Marcelino;Soria;Castilla y León;160;72.54;2.21;8;89;55.6;65;40.6;SI;5;0;2;0;0;0;2;;2;;2;;5.6;;;;;;;;;;2025;2025;2020;Abril 2026
42081;Espejón;Soria;Castilla y León;122;21.97;5.55;14;72;59.0;41;33.6;SI;5;0;0;2;;2;2;0;0;0;5;;6.9;2;0;2;;;;;;2;2025;2025;2020;Abril 2026
42082;Estepa de San Juan;Soria;Castilla y León;13;10.45;1.24;0;10;76.9;3;23.1;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42083;Frechilla de Almazán;Soria;Castilla y León;20;25.68;0.78;0;10;50.0;11;55.0;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42084;Fresno de Caracena;Soria;Castilla y León;16;16.78;0.95;0;6;37.5;10;62.5;SI;0;;0;;;;;;;;;0;0.0;;;;;;;;;;2025;2025;2020;Abril 2026
42085;Fuentearmegil;Soria;Castilla y León;148;60.54;2.44;1;53;35.8;94;63.5;SI;2;;2;0;;2;;;0;;2;;3.8;2;0;2;2;0;;;;2;2025;2025;2020;Abril 2026
42086;Fuentecambrón;Soria;Castilla y León;29;48.64;0.6;0;20;69.0;9;31.0;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42087;Fuentecantos;Soria;Castilla y León;65;8.32;7.81;3;47;72.3;15;23.1;SI;2;2;;0;;;2;;2;;2;;4.3;2;;;0;2;;;;2;2025;2025;2020;Abril 2026
42088;Fuentelmonge;Soria;Castilla y León;58;42.24;1.37;0;28;48.3;30;51.7;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42089;Fuentelsaz de Soria;Soria;Castilla y León;65;26.34;2.47;4;41;63.1;21;32.3;SI;2;;;2;;;0;;2;;0;;4.9;;;;;;;;;;2025;2025;2020;Abril 2026
42090;Fuentepinilla;Soria;Castilla y León;73;52.52;1.39;1;39;53.4;33;45.2;SI;2;;2;2;;0;2;;;;2;;5.1;;;;;;;;;;2025;2025;2020;Abril 2026
42092;Fuentes de Magaña;Soria;Castilla y León;47;11.22;4.19;1;27;57.4;19;40.4;SI;2;;0;2;2;;;;;0;2;2;7.4;;;;;;;;;;2025;2025;2020;Abril 2026
42093;Fuentestrún;Soria;Castilla y León;55;9.19;5.98;2;38;69.1;16;29.1;SI;2;;;;;;2;;;;2;;5.3;2;2;0;;;;;2;;2025;2025;2020;Abril 2026
42094;Garray;Soria;Castilla y León;794;76.24;10.41;131;512;64.5;150;18.9;SI;16;2;2;2;0;2;6;0;0;2;10;2;3.1;52;8;27;2;16;;39;2;12;2025;2025;2020;Abril 2026
42095;Golmayo;Soria;Castilla y León;3085;189.83;16.25;629;2105;68.2;364;11.8;SI;82;7;15;18;2;15;26;2;13;2;60;2;3.9;42;18;6;6;11;;6;10;26;2025;2025;2020;Abril 2026
42096;Gómara;Soria;Castilla y León;286;68.27;4.19;25;180;62.9;85;29.7;SI;6;;2;2;2;0;2;;0;2;5;;3.3;2;;;0;2;;;;2;2025;2025;2020;Abril 2026
42097;Gormaz;Soria;Castilla y León;18;15.72;1.15;0;12;66.7;6;33.3;SI;0;;0;;;;;;;;0;;0.0;2;0;2;;;;;;2;2025;2025;2020;Abril 2026
42098;Herrera de Soria;Soria;Castilla y León;12;26.07;0.46;0;5;41.7;7;58.3;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42100;Hinojosa del Campo;Soria;Castilla y León;24;26.07;0.92;0;11;45.8;13;54.2;SI;0;;;0;;;;;;;0;;0.0;;;;;;;;;;2025;2025;2020;Abril 2026
42103;Langa de Duero;Soria;Castilla y León;696;189.91;3.66;65;405;58.2;225;32.3;SI;20;;2;5;0;2;12;2;2;0;15;2;4.9;15;13;0;0;2;12;;2;2;2025;2025;2020;Abril 2026
42105;Liceras;Soria;Castilla y León;49;24.39;2.01;3;24;49.0;21;42.9;SI;2;;2;;;;;;;;2;;8.3;2;2;0;;;;;2;;2025;2025;2020;Abril 2026
42106;Losilla, La;Soria;Castilla y León;12;7.9;1.52;1;7;58.3;4;33.3;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42107;Magaña;Soria;Castilla y León;61;58.51;1.04;3;35;57.4;22;36.1;SI;2;;0;2;;0;2;;;0;2;;5.7;2;;;2;0;;;2;;2025;2025;2020;Abril 2026
42108;Maján;Soria;Castilla y León;10;30.39;0.33;0;4;40.0;6;60.0;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42110;Matalebreras;Soria;Castilla y León;81;41.63;1.95;7;50;61.7;26;32.1;SI;2;;;2;;2;0;;;;2;;4.0;6;2;0;2;2;;2;2;2;2025;2025;2020;Abril 2026
42111;Matamala de Almazán;Soria;Castilla y León;251;62.99;3.98;12;134;53.4;106;42.2;SI;6;;2;2;;0;2;0;2;;2;0;4.5;5;0;2;0;2;;;;5;2025;2025;2020;Abril 2026
42113;Medinaceli;Soria;Castilla y León;686;205.37;3.34;79;409;59.6;195;28.4;SI;13;;2;2;0;2;5;;0;;11;2;3.2;29;2;5;2;19;;;;29;2025;2025;2020;Abril 2026
42115;Miño de Medinaceli;Soria;Castilla y León;73;56.25;1.3;2;45;61.6;26;35.6;SI;2;;;2;2;;0;0;;2;2;;4.4;2;2;2;;;;;;2;2025;2025;2020;Abril 2026
42116;Miño de San Esteban;Soria;Castilla y León;43;48.89;0.88;2;24;55.8;17;39.5;SI;0;;;0;;;;;;;0;;0.0;;;;;;;;;;2025;2025;2020;Abril 2026
42117;Molinos de Duero;Soria;Castilla y León;162;27.39;5.91;20;92;56.8;50;30.9;SI;2;;0;2;;2;2;;;;2;;2.2;11;2;2;2;2;2;2;2;7;2025;2025;2020;Abril 2026
42118;Momblona;Soria;Castilla y León;19;22.91;0.83;0;7;36.8;12;63.2;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42119;Monteagudo de las Vicarías;Soria;Castilla y León;169;97.04;1.74;23;86;50.9;61;36.1;SI;2;;;2;;2;2;;2;;2;;2.3;7;2;0;2;2;;;2;6;2025;2025;2020;Abril 2026
42120;Montejo de Tiermes;Soria;Castilla y León;134;167.27;0.8;12;72;53.7;52;38.8;SI;2;;0;2;;;;2;;;;;2.8;2;0;0;;;2;;;;2025;2025;2020;Abril 2026
42121;Montenegro de Cameros;Soria;Castilla y León;43;55.32;0.78;1;22;51.2;20;46.5;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
42123;Morón de Almazán;Soria;Castilla y León;196;62.06;3.16;12;113;57.7;69;35.2;SI;5;0;;2;;0;2;0;;;5;0;4.4;7;0;5;2;2;;;;7;2025;2025;2020;Abril 2026
42124;Muriel de la Fuente;Soria;Castilla y León;53;3.66;14.48;2;29;54.7;22;41.5;SI;0;;0;;;;;;;;0;;0.0;2;0;2;;;;;;2;2025;2025;2020;Abril 2026
